date	uid	event	value	timestamp
2013-02-06	19593	visit	4	1360163973099
2013-02-06	19891	visit	8	1360163982398
2013-02-06	20555	visit	8	1360163919138
2013-02-06	18382	install.	7	1360164060058
2013-02-06	20582	visit	1	1360164156378
2013-02-06	18733	visit	0	1360164099000
2013-02-06	18301	visit	0	1360163903000
2013-02-06	19786	uninstall.	4	1360164276684
2013-02-06	18102	visit	4	1360164031055
2013-02-06	18087	visit	5	1360163974000
2013-02-06	20350	visit	4	1360164225942
2013-02-06	19736	visit	0	1360164136531
2013-02-06	19279	visit	4	1360163855000
2013-02-06	18716	visit	4	1360164146251
2013-02-06	19701	visit	8	1360164208044
2013-02-06	19725	install.	2	1360164165457
2013-02-06	18284	visit	0	1360163932000
2013-02-06	121	visit	0	1360163638000
2013-02-06	18149	visit	4	1360164104000
2013-02-06	18172	visit	2	1360164105293
2013-02-06	18803	visit	0	1360164231943
2013-02-06	20052	visit	4	1360164069585
2013-02-06	20582	install.	5	1360164147198
2013-02-06	20023	install.	7	1360164243123
2013-02-06	19053	visit	0	1360164062000
2013-02-06	19701	install.	8	1360164207783
2013-02-06	19806	visit	3	1360164108231
2013-02-06	18200	visit	2	1360164180240
2013-02-06	18708	visit	9	1360164303341
2013-02-06	19824	visit	0	1360163962000
2013-02-06	18477	visit	0	1360164127146
2013-02-06	18716	install.	8	1360164145986
2013-02-06	19806	visit	6	1360164104353
2013-02-06	19808	visit	4	1360164202746
2013-02-06	19754	visit	6	1360164061009
2013-02-06	19961	visit	7	1360164599806
2013-02-06	1057	visit	5	1360164125000
2013-02-06	19591	visit	6	1360164372927
2013-02-06	20583	visit	2	1360164589179
2013-02-06	18736	visit	9	1360164418088
2013-02-06	19770	visit	7	1360164456612
2013-02-06	19770	install.	6	1360164453938
2013-02-06	18200	install.	2	1360164531821
2013-02-06	19149	visit	2	1360164347000
2013-02-06	19273	visit	4	1360164333000
2013-02-06	123	visit	8	1360164281000
2013-02-06	18087	visit	9	1360164590166
2013-02-06	18261	visit	8	1360164159000
2013-02-06	18102	visit	8	1360164451491
2013-02-06	20280	visit	5	1360164480873
2006-01-01	19761	visit	4	1136066483000
2013-02-06	19685	visit	1	1360164391316
2013-02-06	19891	visit	4	1360164570327
2013-02-06	19736	visit	2	1360164406675
2013-02-06	19961	install.	4	1360164599545
2013-02-06	18273	visit	8	1360164367635
2013-02-06	19742	visit	1	1360164842642
2013-02-06	18441	visit	3	1360164481000
2013-02-06	19779	install.	5	1360164889017
2013-02-06	18395	visit	2	1360164793756
2013-02-06	19786	visit	8	1360164792390
2013-02-06	19685	visit	0	1360164348000
2013-02-06	18311	visit	9	1360164886820
2013-02-06	19927	visit	3	1360164621000
2013-02-06	20431	visit	2	1360164609404
2013-02-06	19770	visit	0	1360164422000
2013-02-04	121	visit	8	1359918747000
2013-02-06	18284	visit	9	1360164673000
2013-02-06	19844	visit	0	1360164720378
2013-02-06	18244	visit	0	1360164475000
2013-02-06	19776	visit	5	1360164736267
2013-02-06	19742	visit	9	1360164845697
2013-02-06	18429	visit	4	1360164703000
2013-02-06	18519	visit	9	1360164247000
2013-02-06	20431	visit	0	1360164604904
2013-02-06	20209	visit	4	1360164430000
2013-02-06	19786	visit	9	1360164784595
2013-02-06	19723	visit	8	1360164695874
2013-02-06	20359	visit	0	1360164977057
2013-02-06	18152	visit	0	1360164757000
2013-02-06	19592	visit	1	1360164979000
2013-02-06	19786	uninstall.	6	1360165118910
2013-02-06	4765	visit	8	1360164043000
2013-02-06	18455	visit	9	1360164869000
2013-02-06	18105	visit	4	1360164889000
2013-02-06	19940	install.	9	1360164941803
2012-07-20	38	visit	7	1342720486000
2013-02-06	18193	visit	8	1360164981914
2013-02-06	19819	visit	6	1360164920117
2013-02-06	19795	install.	9	1360165137283
2013-02-06	19772	visit	1	1360164988788
2013-02-06	20122	visit	1	1360165142294
2013-02-06	18431	visit	1	1360164769000
2013-02-06	19940	visit	2	1360164942064
2013-02-06	18980	visit	0	1360164900000
2013-02-06	18330	visit	7	1360165031240
2013-02-06	18940	visit	1	1360164909000
2013-02-06	19904	visit	7	1360164972000
2013-02-06	19976	visit	5	1360165133450
2013-02-06	18246	visit	1	1360164908000
2013-02-06	19987	install.	7	1360165187203
2013-02-06	18176	visit	0	1360164728000
2013-02-06	19988	visit	9	1360164107000
2013-02-06	18180	visit	6	1360164825000
2013-02-06	18502	visit	3	1360164974000
2013-02-06	18193	visit	6	1360164908086
2013-02-06	19389	visit	9	1360165010000
2013-02-06	19819	visit	3	1360164930178
2013-02-06	20346	visit	2	1360164856000
2013-02-06	20275	visit	1	1360164972092
2013-02-06	20031	visit	9	1360165110000
2013-02-06	19904	visit	8	1360165278333
2013-02-06	19809	visit	3	1360165341000
2013-02-06	19736	visit	7	1360165226000
2013-02-06	38	visit	8	1360165216000
2013-02-06	20283	visit	3	1360165163000
2013-02-06	20129	visit	5	1360165317843
2013-02-06	2074	visit	0	1360165492565
2013-02-06	19679	install.	8	1360165444494
2013-02-06	20083	visit	9	1360165282000
2013-02-06	19833	visit	3	1360164761000
2013-02-06	18089	visit	8	1360165303000
2013-02-06	18253	visit	1	1360165205848
2013-02-06	18102	visit	9	1360165168000
2013-02-06	123	visit	0	1360165144000
2013-02-06	19735	visit	9	1360165359211
2013-02-06	19904	visit	3	1360165273825
2013-02-06	18149	visit	6	1360165080000
2013-02-06	18531	visit	6	1360165250000
2013-02-06	19777	visit	5	1360165644348
2013-02-06	18472	visit	5	1360165474000
2013-02-06	18509	visit	5	1360165415000
2013-02-06	18781	visit	5	1360165326000
2013-02-06	18102	visit	0	1360165646000
2013-02-06	18925	visit	0	1360165561000
2013-02-06	19756	visit	5	1360165500000
2013-02-06	19685	visit	5	1360165581000
2013-02-06	19748	visit	6	1360165370000
2013-02-06	19779	visit	0	1360165441000
2013-02-06	19763	install.	0	1360165639223
2013-02-06	18730	visit	8	1360165541000
2013-02-06	19779	install.	9	1360165653382
2013-02-06	18488	visit	0	1360165518000
2013-02-06	18675	visit	2	1360091896000
2013-02-06	18087	visit	8	1360165335000
2013-02-06	19833	install.	7	1360165500919
2013-02-06	19723	visit	6	1360165563000
2013-02-06	18102	visit	0	1360165711305
2013-02-06	19947	visit	9	1360165629784
2013-02-06	19779	uninstall.	6	1360165750035
2013-02-06	19833	visit	4	1360165501191
2013-02-06	20407	visit	1	1360165756000
2013-02-06	19644	visit	0	1360165895000
2013-02-04	20571	visit	2	1359926592000
2013-02-06	20205	uninstall.	3	1360165929997
2013-02-06	18193	visit	4	1360165982008
2013-02-06	19736	visit	6	1360166017748
2013-02-06	19895	visit	7	1360165802000
2013-02-06	20588	visit	4	1360165831981
2013-02-06	19758	visit	5	1360165769000
2013-02-06	18917	visit	3	1360165577000
2013-02-06	19725	visit	9	1360165825153
2013-02-06	20015	visit	0	1360165915401
2013-02-06	19819	visit	8	1360165863978
2013-02-06	20073	visit	8	1360165920105
2013-02-06	19	visit	7	1360165805403
2013-02-06	19686	visit	4	1360166103073
2013-02-06	20046	visit	8	1360165622000
2013-02-06	19724	visit	4	1360165910983
2013-02-06	18952	visit	3	1360165847357
2013-02-06	121	visit	7	1360165847000
2013-02-06	19751	visit	9	1360165968423
2013-02-06	19931	visit	1	1360165572000
2013-02-06	19742	visit	0	1360165869000
2013-02-06	19	visit	9	1360166062946
2013-02-06	19816	visit	2	1360165980621
2013-02-06	20512	uninstall.	9	1360166053129
2013-02-06	20055	visit	8	1360166020935
2013-02-06	18152	visit	1	1360165899914
2013-02-06	19930	install.	7	1360165884586
2013-02-06	18191	visit	8	1360165695000
2013-02-06	19939	visit	6	1360165663000
2013-01-31	19	visit	6	1359647749263
2013-01-31	18285	visit	0	1359647721452
2013-01-31	1259	visit	9	1359647820000
2013-01-31	18285	visit	0	1359647787775
2013-02-01	18277	visit	0	1359648241391
2013-02-01	18146	visit	0	1359648194232
2013-02-01	38	visit	0	1359648172907
2013-01-31	18191	visit	4	1359647666000
2013-02-01	19	visit	0	1359648536322
2013-02-01	123	visit	7	1359648387000
2013-02-01	18165	install.	2	1359648522016
2013-02-01	18165	visit	7	1359648522149
2013-02-01	123	visit	2	1359648712000
2013-02-01	670	visit	8	1359648619000
2013-02-01	1060	visit	9	1359648698656
2013-02-01	123	visit	9	1359648809000
2013-02-01	18104	install.	5	1359649212559
2013-02-01	18295	install.	1	1359649661107
2013-02-01	16968	visit	7	1359649558444
2013-02-01	38	visit	8	1359649402000
2013-02-01	18163	install.	8	1359649798525
2013-01-31	670	visit	7	1359623387000
2013-02-01	123	visit	6	1359649499000
2013-02-01	18294	visit	7	1359649642295
2013-01-31	670	visit	9	1359626304000
2013-02-01	18115	visit	7	1359649793434
2013-02-01	18293	install.	4	1359649636526
2013-02-01	18102	visit	0	1359649573761
2013-02-01	18084	visit	0	1359649846222
2013-02-01	18249	install.	0	1359649931734
2013-02-01	18278	visit	7	1359649974881
2013-02-01	688	visit	2	1359649888000
2013-02-01	18297	visit	3	1359649835176
2013-02-01	18304	visit	3	1359650139121
2013-02-01	18304	install.	6	1359650138867
2013-02-01	38	visit	9	1359650180882
2013-02-01	121	visit	4	1359650111000
2013-02-01	18303	install.	1	1359650341413
2013-02-01	38	visit	8	1359650083000
2013-02-01	123	visit	2	1359650192000
2013-02-01	3547	visit	7	1359650619831
2013-02-01	38	visit	1	1359650281000
2013-01-31	123	visit	0	1359580460000
2013-02-01	123	visit	1	1359650354000
2013-01-30	123	visit	9	1359553037000
2013-02-01	670	visit	7	1359650492000
2013-02-01	123	visit	5	1359648890000
2013-02-01	427	visit	0	1359650587000
2013-01-31	121	visit	8	1359646059000
2013-02-01	427	visit	3	1359651019000
2013-02-01	18191	visit	6	1359651092000
2013-02-01	123	visit	4	1359650851000
2013-01-31	670	visit	3	1359581241000
2013-02-01	18249	visit	4	1359651215556
2013-02-01	18306	visit	5	1359651094889
2013-02-01	123	visit	4	1359651138000
2013-02-01	123	visit	7	1359651328000
2013-02-01	123	visit	7	1359651178000
2013-02-01	121	visit	5	1359650424000
2013-02-01	18312	visit	7	1359651663042
2013-02-01	18297	visit	5	1359651284000
2013-02-01	18313	install.	3	1359651825077
2013-02-01	18212	visit	0	1359651723264
2008-02-22	123	visit	7	1203617268000
2013-01-31	142	visit	8	1359645809000
2013-02-01	18270	visit	7	1359651644000
2013-02-01	18232	install.	8	1359652046931
2013-02-01	18232	uninstall.	9	1359652118133
2013-02-01	18314	visit	0	1359651997026
2013-02-01	18111	visit	1	1359652156934
2013-02-01	123	visit	5	1359651729000
2013-02-01	18315	visit	5	1359651965994
2013-02-01	5608	visit	2	1359652299491
2013-02-01	18318	visit	5	1359652443585
2013-02-01	18317	visit	2	1359652237783
2013-02-01	18318	install.	5	1359652440457
2013-02-01	427	visit	3	1359652089000
2013-02-01	18317	install.	2	1359652237519
2013-02-01	18319	uninstall.	2	1359652466934
2013-02-01	19	visit	8	1359652364326
2013-02-01	38	visit	9	1359652095000
2013-02-01	1070	visit	6	1359652786719
2013-02-01	19	visit	4	1359652674471
2013-02-01	18145	visit	3	1359652423000
2013-02-01	123	visit	0	1359652481000
2013-02-01	18259	install.	7	1359652509433
2013-02-01	1903	visit	4	1359652563000
2013-02-01	123	visit	3	1359652699000
2013-02-01	427	visit	1	1359652221000
2013-02-01	18105	visit	5	1359652976133
2013-02-01	18325	install.	6	1359653355937
2013-02-01	18324	visit	7	1359653141932
2013-02-01	19	visit	8	1359653155535
2013-02-01	18330	install.	5	1359653687236
2013-02-01	18332	visit	8	1359653460043
2013-02-01	18332	visit	1	1359653458838
2013-02-01	18331	visit	5	1359653423643
2013-02-01	18335	visit	1	1359653799105
2013-02-01	18334	install.	1	1359653712241
2013-02-01	18335	install.	5	1359653798839
2013-02-01	18332	visit	6	1359653743738
2013-02-01	18160	visit	4	1359653754047
2013-02-01	142	visit	6	1359653512000
2013-02-01	18342	visit	4	1359654198924
2013-02-01	18341	visit	6	1359654094237
2013-02-01	18340	visit	7	1359654397890
2013-02-01	18160	uninstall.	8	1359654551893
2013-02-01	427	visit	8	1359654346000
2013-02-01	18247	visit	5	1359654878724
2013-02-01	123	visit	1	1359654642000
2013-02-01	18344	visit	1	1359654655499
2013-02-01	18346	visit	0	1359655111728
2013-01-31	427	visit	3	1359568761000
2013-02-01	18220	visit	0	1359655096000
2013-02-01	366	visit	4	1359654989000
2013-02-01	19	visit	8	1359655421152
2013-02-01	19	visit	2	1359655483669
2013-02-01	18356	visit	8	1359655575023
2013-02-01	6303	visit	2	1359655532000
2013-01-31	3567	visit	9	1359644716000
2013-02-01	18352	visit	6	1359655515846
2013-02-01	18356	install.	2	1359655572938
2013-02-01	18351	visit	0	1359655980569
2013-02-01	18259	visit	6	1359655839165
2013-02-01	18296	visit	9	1359655885105
2013-02-01	18196	install.	0	1359655924460
2013-02-01	18357	visit	7	1359656063506
2013-02-01	18362	install.	6	1359656271747
2013-01-31	18347	visit	4	1359642616000
2013-02-01	18190	install.	2	1359656336231
2013-02-01	18361	install.	2	1359656127947
2013-02-01	18364	visit	3	1359656505635
2013-02-01	18365	visit	4	1359656575589
2013-02-01	15383	visit	0	1359656703037
2013-02-01	18365	install.	5	1359656595927
2013-02-01	18350	visit	8	1359656236000
2013-02-01	18252	visit	3	1359656904359
2013-02-01	19	visit	6	1359656922219
2013-02-01	18154	install.	1	1359657298948
2013-02-01	18273	install.	5	1359657178714
2013-02-01	18119	visit	8	1359657144915
2013-02-01	18370	visit	0	1359657233359
2013-02-01	121	visit	9	1359657033000
2013-02-01	18373	visit	9	1359657250315
2013-02-01	18373	install.	5	1359657250054
2013-02-01	4205	visit	0	1359657441986
2013-02-01	18246	visit	4	1359657408923
2013-02-01	18376	install.	5	1359657589566
2013-02-01	18133	visit	2	1359657265000
2013-02-01	18373	visit	7	1359657427678
2013-02-01	18378	visit	1	1359657730981
2013-02-01	18325	visit	2	1359657713000
2013-02-01	18382	install.	8	1359657898927
2013-02-01	18107	visit	5	1359657810947
2013-02-01	18382	visit	3	1359657899187
2013-02-01	1501	visit	1	1359657872700
2013-02-01	123	visit	7	1359657994000
2013-02-01	123	visit	5	1359657722000
2013-02-01	427	visit	7	1359657955937
2013-02-01	18385	uninstall.	3	1359658178585
2013-02-01	18330	install.	5	1359658149188
2013-02-01	18383	visit	6	1359657947900
2013-02-01	18093	visit	2	1359657952557
2013-02-01	18384	visit	8	1359658150636
2013-02-01	18115	install.	3	1359658354836
2013-02-01	18387	install.	0	1359658474604
2013-02-01	18342	visit	5	1359658359719
2013-02-01	123	visit	2	1359658029000
2013-02-01	19	visit	9	1359658370222
2013-02-01	18386	visit	8	1359658369779
2013-02-01	18388	install.	6	1359658722611
2013-02-01	18389	install.	2	1359658756485
2013-02-01	18163	visit	3	1359658587930
2013-02-01	18390	visit	5	1359658789528
2013-02-01	18367	install.	6	1359658859591
2013-02-01	18390	visit	9	1359658859929
2013-02-01	18394	install.	0	1359659386291
2013-02-01	18394	install.	5	1359659275287
2013-02-01	18152	visit	3	1359659165873
2013-02-01	18128	visit	6	1359659180000
2013-02-01	1615	visit	4	1359659420000
2013-02-01	427	visit	7	1359659438000
2013-02-01	18314	install.	6	1359659571483
2013-02-01	18341	visit	3	1359659668002
2013-02-01	18131	visit	6	1359659509590
2013-02-01	18389	visit	6	1359659659000
2013-02-01	18102	visit	2	1359659841282
2013-02-01	123	visit	2	1359659689000
2013-02-01	18394	install.	3	1359659823997
2013-02-01	18295	visit	1	1359659832616
2013-02-01	18394	visit	7	1359660068687
2013-02-01	18389	uninstall.	1	1359660160886
2013-02-01	38	visit	4	1359660263372
2013-01-30	121	visit	6	1359544446000
2013-02-01	18402	install.	0	1359660105735
2013-02-01	18115	visit	4	1359660090580
2013-02-01	329	visit	4	1359660047000
2013-02-01	1903	visit	0	1359660023000
2013-02-01	427	visit	9	1359660202000
2013-02-01	123	visit	2	1359660299000
2013-02-01	121	visit	9	1359660083000
2013-02-01	123	visit	0	1359658769000
2013-02-01	18284	visit	6	1359660522013
2013-02-01	18087	visit	4	1359660575705
2013-02-01	18087	install.	5	1359660573173
2013-02-01	18407	visit	4	1359660747886
2013-02-01	18196	visit	3	1359660593000
2013-02-01	18410	visit	9	1359660941201
2013-02-01	18244	visit	0	1359660947890
2013-02-01	18300	visit	4	1359661068435
2013-02-01	366	visit	9	1359660996995
2013-02-01	18410	install.	2	1359660940940
2013-02-01	18244	install.	9	1359660947438
2013-02-01	18191	visit	0	1359661043505
2013-02-01	19	visit	3	1359661194658
2013-02-01	19	visit	2	1359661276330
2013-02-01	19	visit	7	1359661456395
2013-02-01	19	visit	0	1359661298206
2013-02-01	18210	visit	2	1359661407668
2013-02-01	18395	visit	9	1359661502652
2013-02-01	18412	uninstall.	5	1359661212243
2013-02-01	121	visit	3	1359661401000
2013-02-01	18102	visit	6	1359661687402
2013-02-01	1615	visit	1	1359661339000
2013-02-01	18396	visit	8	1359661871248
2013-02-01	18163	visit	0	1359661999072
2013-02-01	123	visit	9	1359661746000
2013-02-01	18232	uninstall.	3	1359662025310
2013-02-01	18191	install.	3	1359661852486
2013-02-01	18420	visit	9	1359662381922
2013-02-01	18422	visit	1	1359662381811
2013-02-01	18246	visit	0	1359662150065
2013-02-01	4895	visit	9	1359660503000
2013-02-01	18421	uninstall.	5	1359662127925
2013-02-01	18114	visit	7	1359662636519
2013-02-01	18425	visit	1	1359662457298
2013-02-01	18269	visit	7	1359662611868
2013-02-01	18090	install.	3	1359662511610
2013-02-01	18426	install.	3	1359662537165
2013-02-01	366	visit	4	1359662626994
2013-02-01	18269	visit	9	1359662599142
2013-02-01	18427	uninstall.	2	1359662733757
2013-02-01	123	visit	8	1359662525000
2013-02-01	38	visit	3	1359662876351
2013-02-01	3567	visit	0	1359662807000
2013-02-01	329	visit	7	1359662931000
2013-02-01	18270	visit	0	1359663091347
2013-02-01	18332	visit	6	1359663281821
2013-02-01	123	visit	3	1359663545618
2013-02-01	18431	uninstall.	6	1359663411796
2013-02-01	18431	visit	9	1359663341083
2013-02-01	18269	visit	2	1359663813727
2013-02-01	18246	visit	3	1359663778692
2013-02-01	18102	install.	0	1359663765055
2013-02-01	18196	visit	1	1359663963881
2013-02-01	18434	visit	5	1359664088100
2013-02-01	18281	visit	2	1359663763000
2013-02-01	18425	visit	2	1359663962379
2013-02-01	18203	visit	6	1359663951223
2013-02-01	18435	install.	1	1359664494334
2013-02-01	18435	visit	2	1359664497215
2013-02-01	18164	visit	1	1359664682600
2013-02-01	18125	visit	4	1359664735247
2013-02-01	18232	visit	3	1359664627021
2013-02-01	16168	visit	4	1359664649016
2013-02-01	123	visit	0	1359664491000
2013-02-01	2421	visit	4	1359664749495
2013-02-01	18232	visit	9	1359664628183
2013-02-01	18188	visit	4	1359664801699
2013-02-01	18438	visit	7	1359665068280
2013-02-01	18284	visit	6	1359664472000
2013-02-01	18249	install.	6	1359664905721
2013-02-01	18284	visit	1	1359665053850
2013-02-01	18093	install.	0	1359665122152
2013-02-01	18248	visit	2	1359665247409
2013-02-01	17868	visit	1	1359665145000
2013-02-01	366	visit	2	1359665372055
2013-02-01	38	visit	5	1359665133000
2013-01-31	123	visit	7	1359643699000
2013-02-01	18093	visit	5	1359665122417
2013-02-01	18382	visit	5	1359664986000
2013-02-01	18093	visit	7	1359665192271
2013-02-01	18248	visit	7	1359665243170
2013-02-01	18189	install.	2	1359665460014
2013-02-01	751	visit	6	1359665260000
2013-02-01	18105	visit	2	1359665500957
2013-02-01	18105	visit	3	1359665497120
2013-02-01	18105	install.	1	1359665496859
2013-02-01	18180	visit	2	1359665944607
2013-02-01	18448	install.	1	1359665776014
2013-02-01	1262	visit	4	1359665554000
2013-02-01	18367	visit	8	1359665866076
2013-02-01	18253	visit	8	1359665782373
2013-02-01	18214	visit	9	1359665573000
2013-02-01	18367	install.	0	1359665865821
2013-02-01	18444	visit	9	1359665929226
2013-02-01	121	visit	4	1359665973000
2013-02-01	18448	visit	2	1359666069102
2013-02-01	18451	visit	4	1359666553424
2013-02-01	18325	visit	2	1359666484218
